instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,timespan
12294,2012-06-01,summer,2012,6,10,0,Saturday,1,2,27.060000000000002,30.305,78.0,19.0012,49,155,204,office hour
12295,2012-06-01,summer,2012,6,11,0,Saturday,1,2,28.7,33.335,74.0,19.0012,42,193,235,office hour
12296,2012-06-01,summer,2012,6,12,0,Saturday,1,2,28.7,33.335,74.0,23.9994,72,238,310,office hour
12297,2012-06-01,summer,2012,6,13,0,Saturday,1,1,29.52,34.089999999999996,70.0,19.999499999999998,76,240,316,office hour
12298,2012-06-01,summer,2012,6,14,0,Saturday,1,3,29.52,34.089999999999996,66.0,19.0012,55,199,254,office hour
12299,2012-06-01,summer,2012,6,15,0,Saturday,1,3,29.52,34.089999999999996,66.0,19.0012,45,213,258,office hour
12300,2012-06-01,summer,2012,6,16,0,Saturday,1,3,30.34,34.089999999999996,57.99999999999999,30.002599999999997,36,186,222,office hour
12301,2012-06-01,summer,2012,6,17,0,Saturday,1,3,28.7,32.574999999999996,70.0,16.997899999999998,25,202,227,office hour
12302,2012-06-01,summer,2012,6,18,0,Saturday,1,3,25.419999999999998,28.03,88.0,23.9994,10,100,110,non-office hour
12303,2012-06-01,summer,2012,6,19,0,Saturday,1,3,25.419999999999998,28.03,88.0,23.9994,4,41,45,non-office hour
12304,2012-06-01,summer,2012,6,20,0,Saturday,1,3,25.419999999999998,27.275,94.0,16.997899999999998,1,38,39,non-office hour
12305,2012-06-01,summer,2012,6,21,0,Saturday,1,3,26.240000000000002,29.544999999999998,78.0,16.997899999999998,12,73,85,non-office hour
12306,2012-06-01,summer,2012,6,22,0,Saturday,1,3,24.599999999999998,27.275,88.0,8.9981,1,22,23,non-office hour
12307,2012-06-01,summer,2012,6,23,0,Saturday,1,3,24.599999999999998,27.275,88.0,8.9981,6,67,73,non-office hour
12308,2012-06-02,summer,2012,6,0,0,Sunday,0,2,22.96,26.515,83.0,8.9981,5,81,86,non-office hour
12309,2012-06-02,summer,2012,6,1,0,Sunday,0,2,22.96,26.515,83.0,7.0015,15,61,76,non-office hour
12310,2012-06-02,summer,2012,6,2,0,Sunday,0,2,22.14,25.759999999999998,88.0,0.0,3,38,41,non-office hour
12311,2012-06-02,summer,2012,6,3,0,Sunday,0,1,22.96,26.515,73.0,16.997899999999998,8,18,26,non-office hour
12312,2012-06-02,summer,2012,6,4,0,Sunday,0,1,22.14,25.759999999999998,68.0,19.0012,2,11,13,non-office hour
12313,2012-06-02,summer,2012,6,5,0,Sunday,0,1,20.5,24.240000000000002,72.0,12.998000000000001,1,11,12,non-office hour
12314,2012-06-02,summer,2012,6,6,0,Sunday,0,2,20.5,24.240000000000002,77.0,12.998000000000001,5,31,36,non-office hour
12315,2012-06-02,summer,2012,6,7,0,Sunday,0,1,21.32,25.0,72.0,7.0015,9,77,86,non-office hour
12316,2012-06-02,summer,2012,6,8,0,Sunday,0,1,22.14,25.759999999999998,64.0,11.0014,30,180,210,non-office hour
12317,2012-06-02,summer,2012,6,9,0,Sunday,0,1,22.96,26.515,60.0,16.997899999999998,89,243,332,office hour
12318,2012-06-02,summer,2012,6,10,0,Sunday,0,1,24.599999999999998,31.06,53.0,19.999499999999998,145,348,493,office hour
12319,2012-06-02,summer,2012,6,11,0,Sunday,0,1,23.779999999999998,27.275,46.0,19.0012,179,357,536,office hour
12320,2012-06-02,summer,2012,6,12,0,Sunday,0,1,25.419999999999998,31.06,43.0,23.9994,250,418,668,office hour
12321,2012-06-02,summer,2012,6,13,0,Sunday,0,1,25.419999999999998,31.06,41.0,16.997899999999998,279,400,679,office hour
12322,2012-06-02,summer,2012,6,14,0,Sunday,0,1,26.240000000000002,31.06,38.0,19.999499999999998,259,388,647,office hour
12323,2012-06-02,summer,2012,6,15,0,Sunday,0,1,26.240000000000002,31.06,38.0,16.997899999999998,297,405,702,office hour
12324,2012-06-02,summer,2012,6,16,0,Sunday,0,1,26.240000000000002,31.06,38.0,16.997899999999998,275,369,644,office hour
12325,2012-06-02,summer,2012,6,17,0,Sunday,0,1,26.240000000000002,31.06,36.0,0.0,248,338,586,office hour
12326,2012-06-02,summer,2012,6,18,0,Sunday,0,1,26.240000000000002,31.06,36.0,0.0,171,341,512,non-office hour
12327,2012-06-02,summer,2012,6,19,0,Sunday,0,1,26.240000000000002,31.06,36.0,11.0014,185,369,554,non-office hour
12328,2012-06-02,summer,2012,6,20,0,Sunday,0,1,25.419999999999998,31.06,35.0,19.0012,139,260,399,non-office hour
12329,2012-06-02,summer,2012,6,21,0,Sunday,0,1,24.599999999999998,31.06,40.0,7.0015,96,220,316,non-office hour
12330,2012-06-02,summer,2012,6,22,0,Sunday,0,1,23.779999999999998,27.275,46.0,8.9981,52,176,228,non-office hour
12331,2012-06-02,summer,2012,6,23,0,Sunday,0,1,22.96,26.515,52.0,7.0015,53,185,238,non-office hour
12332,2012-06-03,summer,2012,6,0,0,Monday,0,1,22.14,25.759999999999998,60.0,11.0014,27,142,169,non-office hour
12333,2012-06-03,summer,2012,6,1,0,Monday,0,1,22.14,25.759999999999998,56.00000000000001,8.9981,21,100,121,non-office hour
12334,2012-06-03,summer,2012,6,2,0,Monday,0,1,21.32,25.0,59.0,7.0015,22,67,89,non-office hour
12335,2012-06-03,summer,2012,6,3,0,Monday,0,1,21.32,25.0,63.0,7.0015,16,34,50,non-office hour
12336,2012-06-03,summer,2012,6,4,0,Monday,0,1,20.5,24.240000000000002,72.0,6.0032,1,12,13,non-office hour
12337,2012-06-03,summer,2012,6,5,0,Monday,0,1,20.5,24.240000000000002,68.0,0.0,1,11,12,non-office hour
12338,2012-06-03,summer,2012,6,6,0,Monday,0,1,18.86,22.725,82.0,7.0015,6,16,22,non-office hour
12339,2012-06-03,summer,2012,6,7,0,Monday,0,1,20.5,24.240000000000002,68.0,7.0015,6,29,35,non-office hour
12340,2012-06-03,summer,2012,6,8,0,Monday,0,1,22.14,25.759999999999998,60.0,6.0032,30,110,140,non-office hour
12341,2012-06-03,summer,2012,6,9,0,Monday,0,1,24.599999999999998,31.06,46.0,12.998000000000001,70,230,300,office hour
12342,2012-06-03,summer,2012,6,10,0,Monday,0,1,25.419999999999998,31.06,43.0,15.001299999999999,127,277,404,office hour
12343,2012-06-03,summer,2012,6,11,0,Monday,0,1,26.240000000000002,31.06,41.0,16.997899999999998,199,312,511,office hour
12344,2012-06-03,summer,2012,6,12,0,Monday,0,1,27.060000000000002,31.06,39.0,19.999499999999998,276,408,684,office hour
12345,2012-06-03,summer,2012,6,13,0,Monday,0,1,27.880000000000003,31.819999999999997,36.0,19.0012,265,421,686,office hour
12346,2012-06-03,summer,2012,6,14,0,Monday,0,1,27.880000000000003,31.819999999999997,36.0,22.0028,267,411,678,office hour
12347,2012-06-03,summer,2012,6,15,0,Monday,0,1,28.7,31.819999999999997,34.0,0.0,236,408,644,office hour
12348,2012-06-03,summer,2012,6,16,0,Monday,0,1,28.7,31.819999999999997,34.0,19.999499999999998,226,436,662,office hour
12349,2012-06-03,summer,2012,6,17,0,Monday,0,1,28.7,31.819999999999997,34.0,16.997899999999998,192,386,578,office hour
12350,2012-06-03,summer,2012,6,18,0,Monday,0,1,28.7,31.819999999999997,34.0,16.997899999999998,153,343,496,non-office hour
12351,2012-06-03,summer,2012,6,19,0,Monday,0,1,27.880000000000003,31.819999999999997,34.0,19.0012,116,337,453,non-office hour
12352,2012-06-03,summer,2012,6,20,0,Monday,0,1,27.060000000000002,31.06,39.0,12.998000000000001,84,230,314,non-office hour
12353,2012-06-03,summer,2012,6,21,0,Monday,0,1,25.419999999999998,31.06,43.0,11.0014,66,180,246,non-office hour
12354,2012-06-03,summer,2012,6,22,0,Monday,0,1,25.419999999999998,31.06,50.0,26.0027,61,165,226,non-office hour
12355,2012-06-03,summer,2012,6,23,0,Monday,0,1,23.779999999999998,27.275,53.0,7.0015,26,82,108,non-office hour
12356,2012-06-04,summer,2012,6,0,0,Tuesday,1,1,23.779999999999998,27.275,53.0,0.0,11,38,49,non-office hour
12357,2012-06-04,summer,2012,6,1,0,Tuesday,1,3,22.96,26.515,60.0,11.0014,4,10,14,non-office hour
12358,2012-06-04,summer,2012,6,2,0,Tuesday,1,1,22.96,26.515,60.0,15.001299999999999,1,10,11,non-office hour
12359,2012-06-04,summer,2012,6,3,0,Tuesday,1,2,22.96,26.515,60.0,11.0014,0,5,5,non-office hour
12360,2012-06-04,summer,2012,6,4,0,Tuesday,1,1,22.14,25.759999999999998,64.0,6.0032,2,6,8,non-office hour
12361,2012-06-04,summer,2012,6,5,0,Tuesday,1,1,21.32,25.0,68.0,0.0,2,33,35,non-office hour
12362,2012-06-04,summer,2012,6,6,0,Tuesday,1,1,21.32,25.0,68.0,0.0,4,135,139,non-office hour
12363,2012-06-04,summer,2012,6,7,0,Tuesday,1,1,22.96,26.515,60.0,15.001299999999999,13,504,517,non-office hour
12364,2012-06-04,summer,2012,6,8,0,Tuesday,1,1,24.599999999999998,31.06,49.0,15.001299999999999,22,643,665,non-office hour
12365,2012-06-04,summer,2012,6,9,0,Tuesday,1,1,25.419999999999998,31.06,43.0,19.0012,38,244,282,office hour
12366,2012-06-04,summer,2012,6,10,0,Tuesday,1,1,26.240000000000002,31.06,41.0,31.0009,67,120,187,office hour
12367,2012-06-04,summer,2012,6,11,0,Tuesday,1,1,26.240000000000002,31.06,38.0,32.9975,71,168,239,office hour
12368,2012-06-04,summer,2012,6,12,0,Tuesday,1,1,26.240000000000002,31.06,41.0,30.002599999999997,62,220,282,office hour
12369,2012-06-04,summer,2012,6,13,0,Tuesday,1,1,26.240000000000002,31.06,41.0,23.9994,85,189,274,office hour
12370,2012-06-04,summer,2012,6,14,0,Tuesday,1,1,25.419999999999998,31.06,41.0,32.9975,84,186,270,office hour
12371,2012-06-04,summer,2012,6,15,0,Tuesday,1,1,27.060000000000002,31.06,39.0,19.999499999999998,77,215,292,office hour
12372,2012-06-04,summer,2012,6,16,0,Tuesday,1,1,27.060000000000002,31.06,39.0,31.0009,73,375,448,office hour
12373,2012-06-04,summer,2012,6,17,0,Tuesday,1,1,26.240000000000002,31.06,38.0,30.002599999999997,101,733,834,office hour
12374,2012-06-04,summer,2012,6,18,0,Tuesday,1,1,26.240000000000002,31.06,38.0,26.0027,103,719,822,non-office hour
12375,2012-06-04,summer,2012,6,19,0,Tuesday,1,1,25.419999999999998,31.06,38.0,27.999299999999998,91,554,645,non-office hour
12376,2012-06-04,summer,2012,6,20,0,Tuesday,1,1,24.599999999999998,31.06,40.0,23.9994,71,390,461,non-office hour
12377,2012-06-04,summer,2012,6,21,0,Tuesday,1,1,23.779999999999998,27.275,49.0,16.997899999999998,40,225,265,non-office hour
12378,2012-06-04,summer,2012,6,22,0,Tuesday,1,1,22.96,26.515,52.0,19.0012,41,127,168,non-office hour
12379,2012-06-04,summer,2012,6,23,0,Tuesday,1,1,23.779999999999998,27.275,49.0,19.999499999999998,8,78,86,non-office hour
12380,2012-06-05,summer,2012,6,0,0,Wednesday,1,1,22.14,25.759999999999998,68.0,27.999299999999998,6,28,34,non-office hour
12381,2012-06-05,summer,2012,6,1,0,Wednesday,1,2,21.32,25.0,77.0,22.0028,2,18,20,non-office hour
12382,2012-06-05,summer,2012,6,2,0,Wednesday,1,3,21.32,25.0,72.0,19.999499999999998,0,8,8,non-office hour
12383,2012-06-05,summer,2012,6,3,0,Wednesday,1,3,20.5,24.240000000000002,82.0,12.998000000000001,0,5,5,non-office hour
12384,2012-06-05,summer,2012,6,4,0,Wednesday,1,3,20.5,24.240000000000002,82.0,12.998000000000001,1,4,5,non-office hour
12385,2012-06-05,summer,2012,6,5,0,Wednesday,1,3,19.68,23.485,82.0,11.0014,1,35,36,non-office hour
12386,2012-06-05,summer,2012,6,6,0,Wednesday,1,1,19.68,23.485,82.0,16.997899999999998,7,177,184,non-office hour
12387,2012-06-05,summer,2012,6,7,0,Wednesday,1,1,19.68,23.485,77.0,19.999499999999998,29,540,569,non-office hour
12388,2012-06-05,summer,2012,6,8,0,Wednesday,1,2,19.68,23.485,77.0,15.001299999999999,30,680,710,non-office hour
12389,2012-06-05,summer,2012,6,9,0,Wednesday,1,2,21.32,25.0,72.0,16.997899999999998,50,285,335,office hour
12390,2012-06-05,summer,2012,6,10,0,Wednesday,1,2,21.32,25.0,63.0,19.999499999999998,58,118,176,office hour
12391,2012-06-05,summer,2012,6,11,0,Wednesday,1,2,22.96,26.515,56.00000000000001,12.998000000000001,65,162,227,office hour
12392,2012-06-05,summer,2012,6,12,0,Wednesday,1,2,22.14,25.759999999999998,56.00000000000001,15.001299999999999,45,202,247,office hour
12393,2012-06-05,summer,2012,6,13,0,Wednesday,1,2,24.599999999999998,31.06,46.0,11.0014,66,201,267,office hour
12394,2012-06-05,summer,2012,6,14,0,Wednesday,1,2,23.779999999999998,27.275,46.0,11.0014,82,194,276,office hour
12395,2012-06-05,summer,2012,6,15,0,Wednesday,1,2,23.779999999999998,27.275,46.0,8.9981,54,218,272,office hour
12396,2012-06-05,summer,2012,6,16,0,Wednesday,1,1,24.599999999999998,31.06,43.0,12.998000000000001,91,382,473,office hour
12397,2012-06-05,summer,2012,6,17,0,Wednesday,1,1,24.599999999999998,31.06,43.0,0.0,86,764,850,office hour
12398,2012-06-05,summer,2012,6,18,0,Wednesday,1,1,24.599999999999998,31.06,43.0,12.998000000000001,111,679,790,non-office hour
12399,2012-06-05,summer,2012,6,19,0,Wednesday,1,1,23.779999999999998,27.275,46.0,16.997899999999998,68,445,513,non-office hour
12400,2012-06-05,summer,2012,6,20,0,Wednesday,1,1,22.96,26.515,49.0,15.001299999999999,44,371,415,non-office hour
12401,2012-06-05,summer,2012,6,21,0,Wednesday,1,1,22.14,25.759999999999998,56.00000000000001,11.0014,30,253,283,non-office hour
12402,2012-06-05,summer,2012,6,22,0,Wednesday,1,1,22.96,26.515,52.0,7.0015,22,171,193,non-office hour
12403,2012-06-05,summer,2012,6,23,0,Wednesday,1,1,22.14,25.759999999999998,56.00000000000001,6.0032,20,93,113,non-office hour
12404,2012-06-06,summer,2012,6,0,0,Thursday,1,1,21.32,25.0,59.0,6.0032,3,46,49,non-office hour
12405,2012-06-06,summer,2012,6,1,0,Thursday,1,1,21.32,25.0,68.0,0.0,6,21,27,non-office hour
12406,2012-06-06,summer,2012,6,2,0,Thursday,1,1,20.5,24.240000000000002,68.0,0.0,4,7,11,non-office hour
12407,2012-06-06,summer,2012,6,3,0,Thursday,1,1,18.86,22.725,82.0,0.0,0,8,8,non-office hour
12408,2012-06-06,summer,2012,6,4,0,Thursday,1,1,18.86,22.725,82.0,7.0015,3,7,10,non-office hour
12409,2012-06-06,summer,2012,6,5,0,Thursday,1,1,19.68,23.485,77.0,0.0,1,37,38,non-office hour
12410,2012-06-06,summer,2012,6,6,0,Thursday,1,1,19.68,23.485,77.0,0.0,7,165,172,non-office hour
12411,2012-06-06,summer,2012,6,7,0,Thursday,1,1,20.5,24.240000000000002,72.0,0.0,16,531,547,non-office hour
12412,2012-06-06,summer,2012,6,8,0,Thursday,1,1,22.14,25.759999999999998,68.0,0.0,31,637,668,non-office hour
12413,2012-06-06,summer,2012,6,9,0,Thursday,1,1,22.96,26.515,60.0,6.0032,35,268,303,office hour
12414,2012-06-06,summer,2012,6,10,0,Thursday,1,1,24.599999999999998,31.06,46.0,6.0032,55,148,203,office hour
12415,2012-06-06,summer,2012,6,11,0,Thursday,1,1,25.419999999999998,31.06,43.0,6.0032,65,161,226,office hour
12416,2012-06-06,summer,2012,6,12,0,Thursday,1,1,25.419999999999998,31.06,38.0,0.0,80,235,315,office hour
12417,2012-06-06,summer,2012,6,13,0,Thursday,1,1,25.419999999999998,31.06,41.0,6.0032,73,230,303,office hour
12418,2012-06-06,summer,2012,6,14,0,Thursday,1,1,26.240000000000002,31.06,38.0,0.0,111,191,302,office hour
12419,2012-06-06,summer,2012,6,15,0,Thursday,1,1,26.240000000000002,31.06,38.0,0.0,75,225,300,office hour
12420,2012-06-06,summer,2012,6,16,0,Thursday,1,1,26.240000000000002,31.06,41.0,8.9981,107,345,452,office hour
12421,2012-06-06,summer,2012,6,17,0,Thursday,1,1,25.419999999999998,31.06,43.0,8.9981,72,652,724,office hour
12422,2012-06-06,summer,2012,6,18,0,Thursday,1,3,24.599999999999998,31.06,53.0,12.998000000000001,94,688,782,non-office hour
12423,2012-06-06,summer,2012,6,19,0,Thursday,1,1,22.96,26.515,73.0,19.999499999999998,52,486,538,non-office hour
12424,2012-06-06,summer,2012,6,20,0,Thursday,1,1,22.14,25.759999999999998,73.0,19.0012,59,349,408,non-office hour
12425,2012-06-06,summer,2012,6,21,0,Thursday,1,1,22.14,25.759999999999998,73.0,11.0014,38,260,298,non-office hour
12426,2012-06-06,summer,2012,6,22,0,Thursday,1,1,21.32,25.0,77.0,6.0032,27,221,248,non-office hour
12427,2012-06-06,summer,2012,6,23,0,Thursday,1,1,21.32,25.0,77.0,0.0,13,110,123,non-office hour
12428,2012-06-07,summer,2012,6,0,0,Friday,1,1,21.32,25.0,77.0,8.9981,9,50,59,non-office hour
12429,2012-06-07,summer,2012,6,1,0,Friday,1,1,21.32,25.0,77.0,11.0014,5,17,22,non-office hour
12430,2012-06-07,summer,2012,6,2,0,Friday,1,1,21.32,25.0,77.0,6.0032,0,12,12,non-office hour
12431,2012-06-07,summer,2012,6,3,0,Friday,1,1,20.5,24.240000000000002,77.0,7.0015,0,5,5,non-office hour
12432,2012-06-07,summer,2012,6,4,0,Friday,1,1,18.86,22.725,88.0,7.0015,0,6,6,non-office hour
12433,2012-06-07,summer,2012,6,5,0,Friday,1,1,19.68,23.485,82.0,6.0032,0,34,34,non-office hour
12434,2012-06-07,summer,2012,6,6,0,Friday,1,1,18.86,22.725,88.0,7.0015,5,165,170,non-office hour
12435,2012-06-07,summer,2012,6,7,0,Friday,1,1,20.5,24.240000000000002,82.0,11.0014,20,506,526,non-office hour
12436,2012-06-07,summer,2012,6,8,0,Friday,1,1,21.32,25.0,77.0,0.0,20,661,681,non-office hour
12437,2012-06-07,summer,2012,6,9,0,Friday,1,1,23.779999999999998,27.275,68.0,0.0,37,300,337,office hour
12438,2012-06-07,summer,2012,6,10,0,Friday,1,1,24.599999999999998,30.305,64.0,6.0032,56,154,210,office hour
12439,2012-06-07,summer,2012,6,11,0,Friday,1,1,27.060000000000002,31.06,47.0,15.001299999999999,67,170,237,office hour
12440,2012-06-07,summer,2012,6,12,0,Friday,1,1,28.7,31.819999999999997,42.0,0.0,62,274,336,office hour
12441,2012-06-07,summer,2012,6,13,0,Friday,1,1,28.7,31.819999999999997,37.0,19.0012,65,250,315,office hour
12442,2012-06-07,summer,2012,6,14,0,Friday,1,1,29.52,32.574999999999996,37.0,16.997899999999998,67,198,265,office hour
12443,2012-06-07,summer,2012,6,15,0,Friday,1,1,30.34,32.574999999999996,30.0,0.0,99,234,333,office hour
12444,2012-06-07,summer,2012,6,16,0,Friday,1,1,29.52,32.574999999999996,34.0,15.001299999999999,77,389,466,office hour
12445,2012-06-07,summer,2012,6,17,0,Friday,1,1,29.52,32.574999999999996,34.0,16.997899999999998,91,778,869,office hour
12446,2012-06-07,summer,2012,6,18,0,Friday,1,1,28.7,31.819999999999997,34.0,19.0012,110,703,813,non-office hour
12447,2012-06-07,summer,2012,6,19,0,Friday,1,1,28.7,31.819999999999997,34.0,19.0012,65,537,602,non-office hour
12448,2012-06-07,summer,2012,6,20,0,Friday,1,1,27.060000000000002,31.06,36.0,19.999499999999998,76,402,478,non-office hour
12449,2012-06-07,summer,2012,6,21,0,Friday,1,1,25.419999999999998,31.06,41.0,22.0028,30,283,313,non-office hour
12450,2012-06-07,summer,2012,6,22,0,Friday,1,1,24.599999999999998,31.06,46.0,11.0014,35,193,228,non-office hour
12451,2012-06-07,summer,2012,6,23,0,Friday,1,1,22.96,26.515,52.0,8.9981,42,135,177,non-office hour
12452,2012-06-08,summer,2012,6,0,0,Saturday,1,1,22.96,26.515,56.00000000000001,11.0014,18,59,77,non-office hour
12453,2012-06-08,summer,2012,6,1,0,Saturday,1,1,22.96,26.515,56.00000000000001,11.0014,4,25,29,non-office hour
12454,2012-06-08,summer,2012,6,2,0,Saturday,1,1,22.96,26.515,56.00000000000001,0.0,2,17,19,non-office hour
12455,2012-06-08,summer,2012,6,3,0,Saturday,1,1,22.14,25.759999999999998,60.0,6.0032,0,8,8,non-office hour
12456,2012-06-08,summer,2012,6,4,0,Saturday,1,1,21.32,25.0,63.0,0.0,1,9,10,non-office hour
12457,2012-06-08,summer,2012,6,5,0,Saturday,1,1,20.5,24.240000000000002,72.0,7.0015,1,28,29,non-office hour
12458,2012-06-08,summer,2012,6,6,0,Saturday,1,1,21.32,25.0,68.0,6.0032,8,131,139,non-office hour
12459,2012-06-08,summer,2012,6,7,0,Saturday,1,1,21.32,25.0,72.0,7.0015,19,409,428,non-office hour
12460,2012-06-08,summer,2012,6,8,0,Saturday,1,1,23.779999999999998,27.275,60.0,6.0032,37,663,700,non-office hour
12461,2012-06-08,summer,2012,6,9,0,Saturday,1,1,25.419999999999998,31.06,53.0,11.0014,47,335,382,office hour
12462,2012-06-08,summer,2012,6,10,0,Saturday,1,1,27.060000000000002,31.06,47.0,16.997899999999998,62,187,249,office hour
12463,2012-06-08,summer,2012,6,11,0,Saturday,1,1,28.7,31.819999999999997,42.0,16.997899999999998,65,199,264,office hour
12464,2012-06-08,summer,2012,6,12,0,Saturday,1,1,29.52,32.574999999999996,39.0,22.0028,89,280,369,office hour
12465,2012-06-08,summer,2012,6,13,0,Saturday,1,1,30.34,32.574999999999996,37.0,16.997899999999998,129,287,416,office hour
12466,2012-06-08,summer,2012,6,14,0,Saturday,1,1,31.16,33.335,31.0,26.0027,128,245,373,office hour
12467,2012-06-08,summer,2012,6,15,0,Saturday,1,1,31.16,33.335,28.999999999999996,19.0012,98,299,397,office hour
12468,2012-06-08,summer,2012,6,16,0,Saturday,1,1,31.16,33.335,28.999999999999996,19.999499999999998,111,412,523,office hour
12469,2012-06-08,summer,2012,6,17,0,Saturday,1,1,31.16,33.335,28.999999999999996,12.998000000000001,114,679,793,office hour
12470,2012-06-08,summer,2012,6,18,0,Saturday,1,1,31.16,33.335,27.0,15.001299999999999,147,576,723,non-office hour
12471,2012-06-08,summer,2012,6,19,0,Saturday,1,1,30.34,32.574999999999996,30.0,15.001299999999999,95,460,555,non-office hour
12472,2012-06-08,summer,2012,6,20,0,Saturday,1,1,29.52,32.574999999999996,32.0,8.9981,117,291,408,non-office hour
12473,2012-06-08,summer,2012,6,21,0,Saturday,1,1,28.7,31.819999999999997,37.0,8.9981,83,256,339,non-office hour
